,#enr,ID,I(intrinsic),I(emergent),type,fractional_emission,constant_temperature
0,1.1611700000000001e-10,Fe 9      171.073A,-15.683,-15.683,t,0.15559240780243386,1e6K
1,1.13816e-10,Fe10      174.531A,-16.051,-16.051,t,0.06667889614880829,1e6K
2,5.39691e-11,Mg 9      368.071A,-16.175,-16.175,t,0.05011738489330639,1e6K
3,1.1129799999999999e-10,Fe11      178.480A,-16.227,-16.227,t,0.04446193931571728,1e6K
4,1.1207700000000002e-10,Fe10      177.240A,-16.317,-16.317,t,0.036140021083651344,1e6K
5,8.21731e-11,Fe 9      241.739A,-16.486,-16.486,t,0.024489978372207052,1e6K
6,6.21075e-11,Si 8      319.840A,-16.589000000000002,-16.589000000000002,t,0.01931916721917504,1e6K
7,2.57843e-11,Ne 8      770.410A,-16.67,-16.67,t,0.016032025744571896,1e6K
8,1.07645e-10,Fe10      184.537A,-16.729,-16.729,t,0.013995499452272443,1e6K
9,6.53902e-11,He 2      303.784A,-16.735,-16.735,t,0.013803474000939146,1e6K
10,6.28189e-11,Si 8      316.218A,-16.762,-16.762,t,0.01297144628545541,1e6K
11,1.05561e-10,Fe11      188.180A,-16.778,-16.778,t,0.012502256408301318,1e6K
12,1.0269000000000001e-10,Fe12      193.440A,-16.805999999999997,-16.805999999999997,t,0.011721640609268967,1e6K
13,4.61476e-11,Mg 8      430.455A,-16.847,-16.847,t,0.010665676367398928,1e6K
14,3.25757e-11,Mg10      609.794A,-16.874000000000002,-16.874000000000002,t,0.010022784705383116,1e6K
15,6.33142e-11,Mg 8      313.744A,-16.893,-16.893,t,0.0095937500978574,1e6K
16,3.26397e-10,Si 8      60.8598A,-16.902,-16.902,t,0.009396982143365042,1e6K
17,5.80918e-11,Si 9      341.949A,-16.903,-16.903,t,0.009375369684174746,1e6K
18,1.1860299999999998e-10,Fe 8      167.486A,-16.926,-16.926,t,0.008891773708742836,1e6K
19,1.33879e-10,Ni11      148.377A,-16.945999999999998,-16.945999999999998,t,0.008491577968429745,1e6K
20,2.54566e-11,Ne 8      780.325A,-16.973,-16.973,t,0.007979733760410522,1e6K
21,8.75085e-11,Si 9      227.000A,-17.016,-17.016,t,0.007227505013291809,1e6K
22,1.0645500000000001e-10,Fe 8      186.599A,-17.026,-17.026,t,0.007062986913633452,1e6K
23,2.3950400000000003e-10,Fe 9      82.9401A,-17.028,-17.028,t,0.007030535436513698,1e6K
24,6.30586e-11,Mg 8      315.016A,-17.031,-17.031,t,0.006982137570993826,1e6K
25,1.92501e-11,O  6      1031.91A,-17.032,-17.032,t,0.006966079100198368,1e6K
