,#enr,ID,I(intrinsic),I(emergent),type,fractional_emission,constant_temperature
0,3.15443e-11,O  5      629.732A,-15.024000000000001,-15.024000000000001,t,0.27415403882213285,1e5.5K
1,1.92501e-11,O  6      1031.91A,-15.29,-15.29,t,0.14859173314879798,1e5.5K
2,1.91443e-11,O  6      1037.62A,-15.592,-15.592,t,0.07413011063273274,1e5.5K
3,6.53902e-11,He 2      303.784A,-15.865,-15.865,t,0.03953617480679433,1e5.5K
4,3.55557e-11,Ne 6      558.685A,-16.204,-16.204,t,0.018113177719460343,1e5.5K
5,3.49467e-11,Ne 5      568.422A,-16.258,-16.258,t,0.015995383176764823,1e5.5K
6,1.63654e-11,O  5      1213.81A,-16.31,-16.31,t,0.014190400350117784,1e5.5K
7,1.21517e-10,Fe 7      163.470A,-16.344,-16.344,t,0.013121837291206155,1e5.5K
8,4.95183e-11,Ne 6      401.154A,-16.351,-16.351,t,0.012912033622537511,1e5.5K
9,3.48647e-11,Ne 5      569.759A,-16.412,-16.412,t,0.01122004627959936,1e5.5K
10,5.5275e-11,Ne 5      359.375A,-16.441,-16.441,t,0.010495294954135372,1e5.5K
11,4.11285e-11,Ne 5      482.985A,-16.458,-16.458,t,0.010092404493154707,1e5.5K
12,2.5218e-11,O  4      787.710A,-16.484,-16.484,t,0.009505930796002725,1e5.5K
13,1.63045e-11,O  5      1218.34A,-16.488,-16.488,t,0.009418779898619483,1e5.5K
14,4.94229e-11,Ne 6      401.928A,-16.49,-16.49,t,0.009375504535927523,1e5.5K
15,4.13491e-11,Ne 5      480.408A,-16.554000000000002,-16.554000000000002,t,0.00809085928899731,1e5.5K
16,7.11428e-11,Fe 6      279.220A,-16.566,-16.566,t,0.007870360911342258,1e5.5K
17,3.58515e-11,O  4      554.076A,-16.566,-16.566,t,0.007870360911342258,1e5.5K
18,6.01244e-11,Ca 6      330.390A,-16.572,-16.572,t,0.007762375511370624,1e5.5K
19,4.92585e-11,Ne 6      403.270A,-16.582,-16.582,t,0.00758568227274724,1e5.5K
20,1.3035299999999997e-10,Fe 7      152.390A,-16.619,-16.619,t,0.006966179297631461,1e5.5K
21,4.12671e-11,Ne 5      481.363A,-16.646,-16.646,t,0.006546281071557063,1e5.5K
22,5.62586e-11,Mg 5      353.092A,-16.657,-16.657,t,0.00638255621035362,1e5.5K
23,5.54136e-11,Ne 5      358.476A,-16.665,-16.665,t,0.0062660614307241055,1e5.5K
24,7.99502e-11,O  5      248.460A,-16.683,-16.683,t,0.00601166329375433,1e5.5K
25,1.63403e-11,H  1      1215.67A,-16.711,-16.711,t,0.005636307102654973,1e5.5K
26,1.3857299999999997e-10,Ne 5      143.350A,-16.723,-16.723,t,0.00548270208646201,1e5.5K
27,3.58232e-11,O  4      554.514A,-16.729,-16.729,t,0.005407476593704913,1e5.5K
28,4.55982e-11,Ne 6      435.641A,-16.739,-16.739,t,0.005284387398815764,1e5.5K
29,3.39126e-11,Ar 7      585.754A,-16.782,-16.782,t,0.004786241942883084,1e5.5K
30,1.6035e-11,N  5      1238.82A,-16.801,-16.801,t,0.004581362411510422,1e5.5K
31,1.0938600000000001e-10,Fe 7      181.600A,-16.817999999999998,-16.817999999999998,t,0.004405494346633823,1e5.5K
32,4.26991e-11,Ne 7      465.220A,-16.828,-16.828,t,0.004305213052240957,1e5.5K
33,5.87706e-11,Ca 7      338.000A,-16.846,-16.846,t,0.004130424121130605,1e5.5K
34,3.57748e-11,O  4      555.264A,-16.849,-16.849,t,0.004101990481479734,1e5.5K
