,#enr,ID,I(intrinsic),I(emergent),type,fractional_emission,constant_temperature
0,3.15443e-11,O  5      629.732A,-11.423,-11.423,t,0.164850040599216,1e5.5K
1,1.92501e-11,O  6      1031.91A,-11.523,-11.523,t,0.13094504174340152,1e5.5K
2,1.91443e-11,O  6      1037.62A,-11.825999999999999,-11.825999999999999,t,0.0651762033698059,1e5.5K
3,6.53902e-11,He 2      303.784A,-11.894,-11.894,t,0.05573000197372337,1e5.5K
4,3.55557e-11,Ne 6      558.685A,-12.127,-12.127,t,0.03259035254358572,1e5.5K
5,4.26991e-11,Ne 7      465.220A,-12.14,-12.14,t,0.03162926197959435,1e5.5K
6,4.95183e-11,Ne 6      401.154A,-12.282,-12.282,t,0.022808097374520837,1e5.5K
7,4.94229e-11,Ne 6      401.928A,-12.392999999999999,-12.392999999999999,t,0.01766400009712636,1e5.5K
8,1.21517e-10,Fe 7      163.470A,-12.392999999999999,-12.392999999999999,t,0.01766400009712636,1e5.5K
9,3.49467e-11,Ne 5      568.422A,-12.452,-12.452,t,0.015420166335996098,1e5.5K
10,4.92585e-11,Ne 6      403.270A,-12.484000000000002,-12.484000000000002,t,0.014324816204695846,1e5.5K
11,3.48647e-11,Ne 5      569.759A,-12.572000000000001,-12.572000000000001,t,0.011697392385706547,1e5.5K
12,5.5275e-11,Ne 5      359.375A,-12.602,-12.602,t,0.010916641752070627,1e5.5K
13,4.11285e-11,Ne 5      482.985A,-12.618,-12.618,t,0.010521776161150903,1e5.5K
14,4.55982e-11,Ne 6      435.641A,-12.640999999999998,-12.640999999999998,t,0.0099790467779548,1e5.5K
15,1.3035299999999997e-10,Fe 7      152.390A,-12.668,-12.668,t,0.009377542874459046,1e5.5K
16,6.01244e-11,Ca 6      330.390A,-12.699000000000002,-12.699000000000002,t,0.008731504022946006,1e5.5K
17,4.92538e-11,Mg 6      403.308A,-12.704,-12.704,t,0.008631555322892804,1e5.5K
18,1.63654e-11,O  5      1213.81A,-12.717,-12.717,t,0.008377010473698328,1e5.5K
19,1.63403e-11,H  1      1215.67A,-12.732000000000001,-12.732000000000001,t,0.008092618331423133,1e5.5K
20,7.11428e-11,Fe 6      279.220A,-12.738,-12.738,t,0.007981583445325742,1e5.5K
21,4.13491e-11,Ne 5      480.408A,-12.777000000000001,-12.777000000000001,t,0.007296071115271976,1e5.5K
22,4.12671e-11,Ne 5      481.363A,-12.806,-12.806,t,0.006824786320209493,1e5.5K
23,5.54136e-11,Ne 5      358.476A,-12.825999999999999,-12.825999999999999,t,0.00651762033698059,1e5.5K
24,5.87706e-11,Ca 7      338.000A,-12.827,-12.827,t,0.006502630226176687,1e5.5K
25,3.52959e-11,Ne 6      562.798A,-12.853,-12.853,t,0.006124759760070796,1e5.5K
26,4.5858e-11,Ne 6      433.173A,-12.859000000000002,-12.859000000000002,t,0.006040724905777332,1e5.5K
27,1.0938600000000001e-10,Fe 7      181.600A,-12.867,-12.867,t,0.005930469250596497,1e5.5K
28,1.63045e-11,O  5      1218.34A,-12.872,-12.872,t,0.005862583730444998,1e5.5K
29,4.9579e-11,Mg 6      400.663A,-12.882,-12.882,t,0.005729135032360822,1e5.5K
30,1.3857299999999997e-10,Ne 5      143.350A,-12.902000000000001,-12.902000000000001,t,0.005471281480220247,1e5.5K
31,1.1860299999999998e-10,Fe 8      167.486A,-12.946,-12.946,t,0.004944120630187616,1e5.5K
32,1.0645500000000001e-10,Fe 8      186.599A,-12.949000000000002,-12.949000000000002,t,0.004910085543168321,1e5.5K
33,2.5218e-11,O  4      787.710A,-12.955,-12.955,t,0.004842716643921311,1e5.5K
34,3.53019e-11,Ne 6      562.703A,-12.987,-12.987,t,0.00449872098290264,1e5.5K
35,1.6035e-11,N  5      1238.82A,-13.011,-13.011,t,0.004256856972638533,1e5.5K
