,#enr,ID,I(intrinsic),I(emergent),type,fractional_emission,constant_temperature
0,3.15443e-11,O  5      629.732A,-11.359000000000002,-11.359000000000002,t,0.178365189055843,1e5K
1,6.53902e-11,He 2      303.784A,-11.663,-11.663,t,0.08857478329916947,1e5K
2,2.5218e-11,O  4      787.710A,-11.76,-11.76,t,0.07084514581250026,1e5K
3,1.92501e-11,O  6      1031.91A,-11.985999999999999,-11.985999999999999,t,0.04210271463234587,1e5K
4,2.59616e-11,N  4      765.147A,-12.017999999999999,-12.017999999999999,t,0.0391120066856371,1e5K
5,1.63403e-11,H  1      1215.67A,-12.084000000000001,-12.084000000000001,t,0.03359774259617151,1e5K
6,3.58515e-11,O  4      554.076A,-12.135,-12.135,t,0.02987515027401943,1e5K
7,3.58232e-11,O  4      554.514A,-12.136,-12.136,t,0.029806439335097593,1e5K
8,1.63654e-11,O  5      1213.81A,-12.140999999999998,-12.140999999999998,t,0.029465247845415102,1e5K
9,1.28308e-11,C  4      1548.19A,-12.203,-12.203,t,0.02554524654174176,1e5K
10,3.57748e-11,O  4      555.264A,-12.253,-12.253,t,0.022767224945185127,1e5K
11,1.91443e-11,O  6      1037.62A,-12.286,-12.286,t,0.021101343074783868,1e5K
12,3.25738e-11,O  4      609.830A,-12.29,-12.29,t,0.020907884798637658,1e5K
13,1.63045e-11,O  5      1218.34A,-12.302,-12.302,t,0.02033808689292337,1e5K
14,2.51385e-11,O  4      790.201A,-12.306,-12.306,t,0.020151626191513384,1e5K
15,2.03317e-11,C  3      977.020A,-12.394,-12.394,t,0.016455462702197884,1e5K
16,1.6035e-11,N  5      1238.82A,-12.402999999999999,-12.402999999999999,t,0.016117960922069248,1e5K
17,2.51413e-11,O  4      790.114A,-12.417,-12.417,t,0.015606664648923756,1e5K
18,1.28094e-11,C  4      1550.78A,-12.505,-12.505,t,0.012744127228016449,1e5K
19,1.41406e-11,O  4      1404.78A,-12.556,-12.556,t,0.011332092177276184,1e5K
20,1.41772e-11,O  4      1401.16A,-12.59,-12.59,t,0.010478764943226889,1e5K
21,2.38489e-11,O  3      832.929A,-12.689,-12.689,t,0.008342766690375286,1e5K
22,2.38264e-11,O  3      833.715A,-12.703,-12.703,t,0.008078116246244351,1e5K
23,1.59836e-11,N  5      1242.80A,-12.705,-12.705,t,0.008041000673506998,1e5K
24,2.82226e-11,O  3      703.851A,-12.799000000000001,-12.799000000000001,t,0.006476048588109692,1e5K
25,3.26505e-11,O  4      608.397A,-12.812000000000001,-12.812000000000001,t,0.006285069703126538,1e5K
26,3.55557e-11,Ne 6      558.685A,-12.855,-12.855,t,0.005692592529039288,1e5K
27,3.49467e-11,Ne 5      568.422A,-12.897,-12.897,t,0.005167852367800827,1e5K
28,1.93663e-11,H  1      1025.72A,-12.904000000000002,-12.904000000000002,t,0.005085224122849968,1e5K
29,3.48647e-11,Ne 5      569.759A,-12.93,-12.93,t,0.004789719697299398,1e5K
30,1.33919e-11,N  4      1483.32A,-12.940999999999999,-12.940999999999999,t,0.0046699270724377805,1e5K
31,3.90896e-11,O  3      508.178A,-12.943,-12.943,t,0.004648470706541117,1e5K
32,1.41913e-11,O  4      1399.77A,-12.994000000000002,-12.994000000000002,t,0.0041334253485862706,1e5K
33,1.41145e-11,O  4      1407.38A,-13.004000000000001,-13.004000000000001,t,0.0040393371006807515,1e5K
34,2.82609e-11,O  3      702.896A,-13.008,-13.008,t,0.004002304235545043,1e5K
35,3.96746e-12,O  3      5006.84A,-13.032,-13.032,t,0.003787128998764423,1e5K
36,5.7981e-12,Ne 5      3426.03A,-13.038,-13.038,t,0.0037351676409204146,1e5K
37,2.00692e-11,N  3      989.799A,-13.091,-13.091,t,0.003306055184313683,1e5K
38,4.11285e-11,Ne 5      482.985A,-13.097000000000001,-13.097000000000001,t,0.003260694406653281,1e5K
39,7.74994e-11,He 2      256.317A,-13.130999999999998,-13.130999999999998,t,0.0030151581636028847,1e5K
40,1.33633e-11,N  4      1486.50A,-13.152000000000001,-13.152000000000001,t,0.0028728311322054104,1e5K
41,3.65232e-11,Ne 4      543.886A,-13.163,-13.163,t,0.0028009805848121885,1e5K
42,3.91279e-11,O  3      507.680A,-13.165,-13.165,t,0.002788111248018508,1e5K
43,7.674639999999999e-14,O  4      25.8832m,-13.165999999999999,-13.165999999999999,t,0.0027816987700924473,1e5K
44,4.26991e-11,Ne 7      465.220A,-13.232000000000001,-13.232000000000001,t,0.0023895168562643276,1e5K
45,1.19224e-11,O  3      1666.15A,-13.239,-13.239,t,0.0023513111239675307,1e5K
46,1.73398e-11,Ne 5      1145.60A,-13.254000000000001,-13.254000000000001,t,0.0022714861780873566,1e5K
47,4.49574e-11,Ar 5      441.850A,-13.282,-13.282,t,0.0021296591398319857,1e5K
48,4.12671e-11,Ne 5      481.363A,-13.285,-13.285,t,0.002114998669433466,1e5K
49,2.82834e-11,O  3      702.337A,-13.305,-13.305,t,0.0020198080487541636,1e5K
50,5.5275e-11,Ne 5      359.375A,-13.306,-13.306,t,0.0020151626191513383,1e5K
51,1.04183e-11,C  3      1906.68A,-13.311,-13.311,t,0.0019920952433990346,1e5K
52,1.21093e-11,He 2      1640.43A,-13.314,-13.314,t,0.0019783817562025866,1e5K
53,4.94229e-11,Ne 6      401.928A,-13.338,-13.338,t,0.0018720183370870118,1e5K
54,3.66452e-11,Ne 4      542.076A,-13.34,-13.34,t,0.0018634171941178058,1e5K
55,8.19397e-12,Ne 4      2424.28A,-13.347000000000001,-13.347000000000001,t,0.001833623213678165,1e5K
56,2.89774e-11,N  3      685.515A,-13.347999999999999,-13.347999999999999,t,0.0018294059973132306,1e5K
57,2.04254e-11,H  1      972.537A,-13.355,-13.355,t,0.0018001558183022355,1e5K
58,2.89647e-11,N  3      685.817A,-13.365,-13.365,t,0.0017591792691651108,1e5K
59,4.95183e-11,Ne 6      401.154A,-13.392999999999999,-13.392999999999999,t,0.0016493396461408495,1e5K
60,2.41609e-11,Ar 5      822.174A,-13.401,-13.401,t,0.0016192358049400845,1e5K
61,4.92585e-11,Ne 6      403.270A,-13.42,-13.42,t,0.0015499229125169839,1e5K
62,1.42174e-11,O  4      1397.20A,-13.440999999999999,-13.440999999999999,t,0.0014767606055785516,1e5K
63,2.52577e-11,S  5      786.470A,-13.454,-13.454,t,0.001433210886949464,1e5K
64,3.09461e-11,Ca 6      641.904A,-13.472000000000001,-13.472000000000001,t,0.0013750234300348243,1e5K
65,6.5044e-11,O  3      305.400A,-13.475999999999999,-13.475999999999999,t,0.0013624171394545361,1e5K
66,2.38255e-11,O  3      833.749A,-13.479000000000001,-13.479000000000001,t,0.0013530383258360354,1e5K
67,2.40093e-11,Ar 5      827.366A,-13.48,-13.48,t,0.001349926424040975,1e5K
68,8.20284e-12,Ne 4      2421.66A,-13.484000000000002,-13.484000000000002,t,0.0013375502241946538,1e5K
69,5.9368e-12,Ne 5      3345.99A,-13.485,-13.485,t,0.0013344739440448838,1e5K
70,2.89428e-11,N  3      686.336A,-13.491,-13.491,t,0.0013161642751208403,1e5K
71,1.04071e-11,C  3      1908.73A,-13.495999999999999,-13.495999999999999,t,0.0013010982672476163,1e5K
72,8.30698e-11,O  4      239.130A,-13.503,-13.503,t,0.0012802951446582176,1e5K
73,4.00581e-12,O  3      4958.91A,-13.507,-13.507,t,0.0012685573282184702,1e5K
74,4.55982e-11,Ne 6      435.641A,-13.511,-13.511,t,0.001256927124726681,1e5K
75,5.54136e-11,Ne 5      358.476A,-13.53,-13.53,t,0.0012031231918380543,1e5K
76,3.52959e-11,Ne 6      562.798A,-13.532,-13.532,t,0.0011975953428968577,1e5K
77,1.44859e-11,O  5      1371.30A,-13.54,-13.54,t,0.0011757367644593055,1e5K
78,1.09965e-11,Mg 6      1806.43A,-13.542,-13.542,t,0.0011703347447221469,1e5K
79,3.53019e-11,Ne 6      562.703A,-13.545,-13.545,t,0.0011622782170081806,1e5K
80,4.92538e-11,Mg 6      403.308A,-13.550999999999998,-13.550999999999998,t,0.001146331162031193,1e5K
81,1.9752e-11,Ne 6      1005.69A,-13.558,-13.558,t,0.0011280025943187558,1e5K
82,2.37815e-11,O  3      835.289A,-13.562999999999999,-13.562999999999999,t,0.0011150904553948642,1e5K
83,4.13491e-11,Ne 5      480.408A,-13.573,-13.573,t,0.0010897078977444223,1e5K
84,1.98807e-11,Ne 6      999.183A,-13.574000000000002,-13.574000000000002,t,0.0010872016391275476,1e5K
85,4.46714e-11,Ar 4      444.680A,-13.593,-13.593,t,0.0010406629632749294,1e5K
86,3.0268200000000002e-12,H  1      6562.81A,-13.595,-13.595,t,0.0010358815512809562,1e5K
87,2.59887e-11,N  3      764.351A,-13.6,-13.6,t,0.0010240239132168222,1e5K
88,4.35719e-11,Ar 5      455.901A,-13.620999999999999,-13.620999999999999,t,0.0009756860563814794,1e5K
89,2.59898e-13,Ne 6      7.64318m,-13.620999999999999,-13.620999999999999,t,0.0009756860563814794,1e5K
90,3.67095e-11,Ne 4      541.126A,-13.642000000000001,-13.642000000000001,t,0.0009296299318116326,1e5K
91,6.01244e-11,Ca 6      330.390A,-13.642999999999999,-13.642999999999999,t,0.0009274918422998268,1e5K
92,3.13397e-11,Ca 6      633.844A,-13.645,-13.645,t,0.0009232304043745943,1e5K
93,5.28461e-12,Fe 7      3758.92A,-13.645999999999999,-13.645999999999999,t,0.0009211070333674556,1e5K
94,3.47077e-11,Ne 5      572.336A,-13.649000000000001,-13.649000000000001,t,0.0009147661771506127,1e5K
95,1.09991e-11,Mg 6      1806.00A,-13.659,-13.659,t,0.0008939435567830359,1e5K
96,2.00332e-11,N  3      991.577A,-13.675,-13.675,t,0.000861608745509133,1e5K
97,2.00345e-11,N  3      991.511A,-13.677999999999999,-13.677999999999999,t,0.0008556774726249513,1e5K
98,9.25375e-12,Si 7      2146.64A,-13.698,-13.698,t,0.0008171656423823862,1e5K
99,2.09156e-11,H  1      949.743A,-13.700999999999999,-13.700999999999999,t,0.0008115403136681525,1e5K
100,1.19607e-11,O  3      1660.81A,-13.705,-13.705,t,0.0008041000673506996,1e5K
101,2.97796e-11,S  3      667.049A,-13.705,-13.705,t,0.0008041000673506996,1e5K
102,8.206239999999999e-14,Ne 5      24.2065m,-13.706,-13.706,t,0.0008022506885155135,1e5K
103,1.74785e-11,Ne 5      1136.51A,-13.707,-13.707,t,0.000800405563133613,1e5K
104,3.26344e-12,Fe 7      6086.97A,-13.718,-13.718,t,0.0007803871300266237,1e5K
105,3.48599e-11,Ne 5      569.837A,-13.745999999999999,-13.745999999999999,t,0.0007316613238068914,1e5K
106,4.9579e-11,Mg 6      400.663A,-13.752,-13.752,t,0.0007216225541005081,1e5K
107,2.12823e-11,S  6      933.380A,-13.765,-13.765,t,0.0007003418813436908,1e5K
108,5.53896e-12,Fe 7      3586.32A,-13.8,-13.8,t,0.0006461154089675004,1e5K
109,1.38691e-13,Ne 5      14.3228m,-13.800999999999998,-13.800999999999998,t,0.0006446293847636137,1e5K
