,#enr,ID,I(intrinsic),I(emergent),type,fractional_emission,constant_temperature
0,1.1611700000000001e-10,Fe 9      171.073A,-10.683,-10.683,t,0.15559241393605827,1e6K
1,1.13816e-10,Fe10      174.531A,-11.050999999999998,-11.050999999999998,t,0.06667889877736394,1e6K
2,5.39691e-11,Mg 9      368.071A,-11.175,-11.175,t,0.050117386868989,1e6K
3,1.1129799999999999e-10,Fe11      178.480A,-11.227,-11.227,t,0.04446194106845599,1e6K
4,1.1207700000000002e-10,Fe10      177.240A,-11.317,-11.317,t,0.03614002250833086,1e6K
5,8.21731e-11,Fe 9      241.739A,-11.485999999999999,-11.485999999999999,t,0.024489979337629125,1e6K
6,6.21075e-11,Si 8      319.840A,-11.589,-11.589,t,0.01931916798075801,1e6K
7,2.57843e-11,Ne 8      770.410A,-11.67,-11.67,t,0.016032026376572108,1e6K
8,1.07645e-10,Fe10      184.537A,-11.729000000000001,-11.729000000000001,t,0.013995500003990418,1e6K
9,6.53902e-11,He 2      303.784A,-11.735,-11.735,t,0.013803474545087322,1e6K
10,6.28189e-11,Si 8      316.218A,-11.762,-11.762,t,0.012971446796804136,1e6K
11,1.05561e-10,Fe11      188.180A,-11.777999999999999,-11.777999999999999,t,0.012502256901154063,1e6K
12,1.0269000000000001e-10,Fe12      193.440A,-11.806,-11.806,t,0.011721641071348926,1e6K
13,4.61476e-11,Mg 8      430.455A,-11.847000000000001,-11.847000000000001,t,0.01066567678785166,1e6K
14,3.25757e-11,Mg10      609.794A,-11.874,-11.874,t,0.010022785100492392,1e6K
15,6.33142e-11,Mg 8      313.744A,-11.892999999999999,-11.892999999999999,t,0.009593750476053655,1e6K
16,3.26397e-10,Si 8      60.8598A,-11.902000000000001,-11.902000000000001,t,0.009396982513804447,1e6K
17,5.80918e-11,Si 9      341.949A,-11.902999999999999,-11.902999999999999,t,0.009375370053762164,1e6K
18,1.1860299999999998e-10,Fe 8      167.486A,-11.925999999999998,-11.925999999999998,t,0.008891774059266368,1e6K
19,1.33879e-10,Ni11      148.377A,-11.946,-11.946,t,0.008491578303177084,1e6K
20,2.54566e-11,Ne 8      780.325A,-11.972999999999999,-11.972999999999999,t,0.007979734074980432,1e6K
21,8.75085e-11,Si 9      227.000A,-12.015999999999998,-12.015999999999998,t,0.0072275052982080324,1e6K
22,1.0645500000000001e-10,Fe 8      186.599A,-12.026,-12.026,t,0.00706298719206419,1e6K
23,2.3950400000000003e-10,Fe 9      82.9401A,-12.027999999999999,-12.027999999999999,t,0.007030535713665163,1e6K
24,6.30586e-11,Mg 8      315.016A,-12.030999999999999,-12.030999999999999,t,0.006982137846237394,1e6K
25,1.92501e-11,O  6      1031.91A,-12.032,-12.032,t,0.006966079374808892,1e6K
26,6.26584e-11,Mg 8      317.028A,-12.044,-12.044,t,0.006776234372455321,1e6K
27,6.3191e-11,Si 8      314.356A,-12.062000000000001,-12.062000000000001,t,0.006501123536233597,1e6K
28,1.0651799999999999e-10,Fe11      186.490A,-12.07,-12.07,t,0.006382464659016154,1e6K
29,1.92821e-10,Fe 9      103.020A,-12.085999999999999,-12.085999999999999,t,0.006151604680614062,1e6K
30,4.26991e-11,Ne 7      465.220A,-12.097999999999999,-12.097999999999999,t,0.0059839563748407066,1e6K
31,8.83941e-11,S  9      224.726A,-12.104000000000001,-12.104000000000001,t,0.005901853415417468,1e6K
32,2.6433e-10,Mg 8      75.1501A,-12.123,-12.123,t,0.005649219098888851,1e6K
33,7.72146e-11,Fe10      257.263A,-12.13,-12.13,t,0.005558894332184515,1e6K
34,5.75863e-11,Si 9      344.951A,-12.136,-12.136,t,0.005482623442625215,1e6K
35,3.17861e-11,Mg10      624.943A,-12.177999999999999,-12.177999999999999,t,0.004977238120451374,1e6K
36,6.70614e-11,Si 9      296.213A,-12.199000000000002,-12.199000000000002,t,0.004742293388598332,1e6K
37,3.5830500000000004e-10,Si 9      55.4401A,-12.203,-12.203,t,0.004698815781477022,1e6K
38,1.1759e-10,Fe 8      168.930A,-12.203,-12.203,t,0.004698815781477022,1e6K
39,5.888e-10,C  6      33.7372A,-12.225999999999999,-12.225999999999999,t,0.004456443642802445,1e6K
40,8.82771e-11,Si 9      225.024A,-12.245,-12.245,t,0.004265681433950098,1e6K
41,1.0180700000000001e-10,Fe12      195.119A,-12.247,-12.247,t,0.004246082408049751,1e6K
42,6.83355e-11,Si 9      290.690A,-12.262,-12.262,t,0.0041019316425596405,1e6K
43,8.11096e-11,Fe 9      244.909A,-12.277999999999999,-12.277999999999999,t,0.003953560770020544,1e6K
44,1.0452899999999999e-10,Fe10      190.037A,-12.279000000000002,-12.279000000000002,t,0.003944467832575812,1e6K
45,8.81545e-11,Cr10      225.337A,-12.283,-12.283,t,0.0039083047341180715,1e6K
46,6.783e-11,Si 9      292.857A,-12.287,-12.287,t,0.003872473180939808,1e6K
47,5.71799e-11,Si10      347.403A,-12.295,-12.295,t,0.00380179257978772,1e6K
48,7.21417e-11,Si 7      275.353A,-12.300999999999998,-12.300999999999998,t,0.003749630030069598,1e6K
49,4.78984e-10,C  5      41.4721A,-12.328,-12.328,t,0.003523614745249577,1e6K
50,1.0004600000000001e-10,S  8      198.554A,-12.334000000000001,-12.334000000000001,t,0.003475268938507286,1e6K
51,1.91443e-11,O  6      1037.62A,-12.335,-12.335,t,0.0034672760417492603,1e6K
52,1.1008799999999999e-10,Fe10      180.441A,-12.338,-12.338,t,0.0034434074813666157,1e6K
53,5.86e-11,Mg 8      338.984A,-12.363,-12.363,t,0.003250786284268469,1e6K
54,4.933080000000001e-10,C  5      40.2678A,-12.435,-12.435,t,0.0027541552575444865,1e6K
55,1.6030100000000001e-10,Fe 8      123.920A,-12.443,-12.443,t,0.0027038862588519806,1e6K
56,5.74551e-11,Fe10      345.739A,-12.465,-12.465,t,0.0025703272391660406,1e6K
