,#enr,ID,I(intrinsic),I(emergent),type,fractional_emission,constant_temperature
0,6.53902e-11,He 2      303.784A,-9.902999999999999,-9.902999999999999,t,0.22861913545317977,1e5K
1,2.03317e-11,C  3      977.020A,-10.126,-10.126,t,0.13680834150784835,1e5K
2,1.28308e-11,C  4      1548.19A,-10.478,-10.478,t,0.06082926628498123,1e5K
3,2.59616e-11,N  4      765.147A,-10.769,-10.769,t,0.03112523062726933,1e5K
4,2.5218e-11,O  4      787.710A,-10.776,-10.776,t,0.030627572606609622,1e5K
5,1.28094e-11,C  4      1550.78A,-10.78,-10.78,t,0.030346777333151494,1e5K
6,2.38489e-11,O  3      832.929A,-10.787,-10.787,t,0.02986156591988121,1e5K
7,2.38264e-11,O  3      833.715A,-10.915,-10.915,t,0.02223886293143703,1e5K
8,1.63403e-11,H  1      1215.67A,-10.995,-10.995,t,0.018497480496887462,1e5K
9,1.04183e-11,C  3      1906.68A,-11.038,-11.038,t,0.01675377112050957,1e5K
10,2.82226e-11,O  3      703.851A,-11.042,-11.042,t,0.016600171623622796,1e5K
11,3.58515e-11,O  4      554.076A,-11.1,-11.1,t,0.014524880836660838,1e5K
12,2.82834e-11,O  3      702.337A,-11.162,-11.162,t,0.012592517935316022,1e5K
13,3.96746e-12,O  3      5006.84A,-11.184000000000001,-11.184000000000001,t,0.011970507913514103,1e5K
14,1.04071e-11,C  3      1908.73A,-11.237,-11.237,t,0.010595283411854901,1e5K
15,2.00692e-11,N  3      989.799A,-11.244000000000002,-11.244000000000002,t,0.010425876545951904,1e5K
16,2.82609e-11,O  3      702.896A,-11.25,-11.25,t,0.010282828156995981,1e5K
17,3.58232e-11,O  4      554.514A,-11.25,-11.25,t,0.010282828156995981,1e5K
18,3.90896e-11,O  3      508.178A,-11.254000000000001,-11.254000000000001,t,0.01018855462179441,1e5K
19,2.97796e-11,S  3      667.049A,-11.287,-11.287,t,0.009443056280608578,1e5K
20,2.51385e-11,O  4      790.201A,-11.332,-11.332,t,0.008513586993385353,1e5K
21,3.57748e-11,O  4      555.264A,-11.374,-11.374,t,0.0077288090580532,1e5K
22,3.25738e-11,O  4      609.830A,-11.383,-11.383,t,0.0075702910714991745,1e5K
23,1.19224e-11,O  3      1666.15A,-11.390999999999998,-11.390999999999998,t,0.007432117687506883,1e5K
24,7.74994e-11,He 2      256.317A,-11.402999999999999,-11.402999999999999,t,0.007229571847305991,1e5K
25,2.89774e-11,N  3      685.515A,-11.469000000000001,-11.469000000000001,t,0.006210299971530552,1e5K
26,3.91279e-11,O  3      507.680A,-11.475999999999999,-11.475999999999999,t,0.006111004142094146,1e5K
27,2.51413e-11,O  4      790.114A,-11.489,-11.489,t,0.005930790429780818,1e5K
28,1.42525e-11,Si 4      1393.75A,-11.557,-11.557,t,0.0050712214776006265,1e5K
29,1.41406e-11,O  4      1404.78A,-11.581,-11.581,t,0.004798578215622069,1e5K
30,3.02204e-11,S  4      657.319A,-11.585999999999999,-11.585999999999999,t,0.004743649345006579,1e5K
31,2.52577e-11,S  5      786.470A,-11.591,-11.591,t,0.004689349239973606,1e5K
32,1.41772e-11,O  4      1401.16A,-11.615,-11.615,t,0.0044372365134854545,1e5K
33,2.89647e-11,N  3      685.817A,-11.619000000000002,-11.619000000000002,t,0.004396555684605983,1e5K
34,6.5044e-11,O  3      305.400A,-11.629000000000001,-11.629000000000001,t,0.0042964778590018245,1e5K
35,2.38255e-11,O  3      833.749A,-11.630999999999998,-11.630999999999998,t,0.004276737336381334,1e5K
36,1.64645e-11,Si 3      1206.50A,-11.633,-11.633,t,0.004257087513223513,1e5K
37,2.3805e-11,O  2      834.465A,-11.644,-11.644,t,0.0041506162122489955,1e5K
