,#enr,ID,I(intrinsic),I(emergent),type,fractional_emission,constant_temperature
0,3.15443e-11,O  5      629.732A,-16.423,-16.423,t,0.16485595802829234,1e5.5K
1,1.92501e-11,O  6      1031.91A,-16.523,-16.523,t,0.13094974212439325,1e5.5K
2,1.91443e-11,O  6      1037.62A,-16.826,-16.826,t,0.06517854292373874,1e5.5K
3,6.53902e-11,He 2      303.784A,-16.894000000000002,-16.894000000000002,t,0.05573200244841435,1e5.5K
4,3.55557e-11,Ne 6      558.685A,-17.127,-17.127,t,0.03259152240134886,1e5.5K
5,4.26991e-11,Ne 7      465.220A,-17.14,-17.14,t,0.03163039733821361,1e5.5K
6,4.95183e-11,Ne 6      401.154A,-17.282,-17.282,t,0.02280891609011274,1e5.5K
7,4.94229e-11,Ne 6      401.928A,-17.393,-17.393,t,0.017664634161075478,1e5.5K
8,1.21517e-10,Fe 7      163.470A,-17.393,-17.393,t,0.017664634161075478,1e5.5K
9,3.49467e-11,Ne 5      568.422A,-17.452,-17.452,t,0.015420719855669408,1e5.5K
10,4.92585e-11,Ne 6      403.270A,-17.485,-17.485,t,0.014292383060212575,1e5.5K
11,3.48647e-11,Ne 5      569.759A,-17.572,-17.572,t,0.011697812273318151,1e5.5K
12,5.5275e-11,Ne 5      359.375A,-17.602,-17.602,t,0.010917033613989963,1e5.5K
13,4.11285e-11,Ne 5      482.985A,-17.618,-17.618,t,0.010522153849042057,1e5.5K
14,4.55982e-11,Ne 6      435.641A,-17.641,-17.641,t,0.009979404984124094,1e5.5K
15,1.3035299999999997e-10,Fe 7      152.390A,-17.668,-17.668,t,0.00937787948914632,1e5.5K
16,6.01244e-11,Ca 6      330.390A,-17.699,-17.699,t,0.008731817447532323,1e5.5K
17,4.92538e-11,Mg 6      403.308A,-17.704,-17.704,t,0.00863186515973755,1e5.5K
18,1.63654e-11,O  5      1213.81A,-17.717,-17.717,t,0.008377311173444408,1e5.5K
19,1.63403e-11,H  1      1215.67A,-17.732,-17.732,t,0.008092908822677146,1e5.5K
20,7.11428e-11,Fe 6      279.220A,-17.738,-17.738,t,0.007981869950890296,1e5.5K
21,4.13491e-11,Ne 5      480.408A,-17.777,-17.777,t,0.007296333013802291,1e5.5K
22,4.12671e-11,Ne 5      481.363A,-17.805999999999997,-17.805999999999997,t,0.0068250313015808285,1e5.5K
23,5.54136e-11,Ne 5      358.476A,-17.826,-17.826,t,0.006517854292373875,1e5.5K
24,5.87706e-11,Ca 7      338.000A,-17.827,-17.827,t,0.0065028636434875005,1e5.5K
25,3.52959e-11,Ne 6      562.798A,-17.852999999999998,-17.852999999999998,t,0.006124979613407549,1e5.5K
26,4.5858e-11,Ne 6      433.173A,-17.859,-17.859,t,0.006040941742613195,1e5.5K
27,1.0938600000000001e-10,Fe 7      181.600A,-17.867,-17.867,t,0.005930682129714077,1e5.5K
28,1.63045e-11,O  5      1218.34A,-17.872,-17.872,t,0.005862794172755468,1e5.5K
29,4.9579e-11,Mg 6      400.663A,-17.882,-17.882,t,0.005729340684419454,1e5.5K
