,#enr,ID,I(intrinsic),I(emergent),type,fractional_emission,constant_temperature
0,1.1611700000000001e-10,Fe 9      171.073A,-16.711,-16.711,t,0.1523054803747086,1e6K
1,1.13816e-10,Fe10      174.531A,-17.05,-17.05,t,0.069777520135832,1e6K
2,1.1129799999999999e-10,Fe11      178.480A,-17.18,-17.18,t,0.051726790289273364,1e6K
3,5.39691e-11,Mg 9      368.071A,-17.203,-17.203,t,0.04905864295764045,1e6K
4,1.1207700000000002e-10,Fe10      177.240A,-17.316,-17.316,t,0.03781947804363833,1e6K
5,8.21731e-11,Fe 9      241.739A,-17.512999999999998,-17.512999999999998,t,0.02402788422761135,1e6K
6,6.21075e-11,Si 8      319.840A,-17.631,-17.631,t,0.018311146225183178,1e6K
7,1.0269000000000001e-10,Fe12      193.440A,-17.680999999999997,-17.680999999999997,t,0.016319826251498807,1e6K
8,2.57843e-11,Ne 8      770.410A,-17.718,-17.718,t,0.014987028415699715,1e6K
9,1.07645e-10,Fe10      184.537A,-17.729,-17.729,t,0.014612197405483274,1e6K
10,1.05561e-10,Fe11      188.180A,-17.73,-17.73,t,0.014578590284038372,1e6K
11,6.53902e-11,He 2      303.784A,-17.74,-17.74,t,0.014246741054627107,1e6K
12,6.28189e-11,Si 8      316.218A,-17.804000000000002,-17.804000000000002,t,0.012294631905734073,1e6K
13,3.25757e-11,Mg10      609.794A,-17.829,-17.829,t,0.01160688097054022,1e6K
14,5.80918e-11,Si 9      341.949A,-17.892,-17.892,t,0.010039579676565399,1e6K
15,4.61476e-11,Mg 8      430.455A,-17.924,-17.924,t,0.00932643205692824,1e6K
16,1.33879e-10,Ni11      148.377A,-17.942999999999998,-17.942999999999998,t,0.008927205471225927,1e6K
17,3.26397e-10,Si 8      60.8598A,-17.944000000000003,-17.944000000000003,t,0.008906673468399056,1e6K
18,1.1860299999999998e-10,Fe 8      167.486A,-17.965999999999998,-17.965999999999998,t,0.00846672649459146,1e6K
19,6.33142e-11,Mg 8      313.744A,-17.973,-17.973,t,0.008331352900120003,1e6K
20,8.75085e-11,Si 9      227.000A,-17.996,-17.996,t,0.007901608914749293,1e6K
21,2.54566e-11,Ne 8      780.325A,-18.021,-18.021,t,0.007459599836126844,1e6K
22,1.0651799999999999e-10,Fe11      186.490A,-18.023,-18.023,t,0.007425326088155241,1e6K
23,2.3950400000000003e-10,Fe 9      82.9401A,-18.055999999999997,-18.055999999999997,t,0.006882013666819034,1e6K
24,1.0645500000000001e-10,Fe 8      186.599A,-18.066,-18.066,t,0.006725359910342117,1e6K
25,8.83941e-11,S  9      224.726A,-18.079,-18.079,t,0.006527028826300231,1e6K
26,6.30586e-11,Mg 8      315.016A,-18.099,-18.099,t,0.006233264137864922,1e6K
27,6.3191e-11,Si 8      314.356A,-18.104,-18.104,t,0.006161912553300499,1e6K
28,6.26584e-11,Mg 8      317.028A,-18.111,-18.111,t,0.006063390385176615,1e6K
29,5.75863e-11,Si 9      344.951A,-18.113,-18.113,t,0.00603553163692198,1e6K
30,1.92821e-10,Fe 9      103.020A,-18.114,-18.114,t,0.006021650299360082,1e6K
31,1.0180700000000001e-10,Fe12      195.119A,-18.122,-18.122,t,0.0059117427949824455,1e6K
32,7.72146e-11,Fe10      257.263A,-18.129,-18.129,t,0.005817220564666072,1e6K
33,1.92501e-11,O  6      1031.91A,-18.131,-18.131,t,0.0057904928639973315,1e6K
34,3.17861e-11,Mg10      624.943A,-18.134,-18.134,t,0.005750631391502644,1e6K
35,4.26991e-11,Ne 7      465.220A,-18.167,-18.167,t,0.0053298566769061214,1e6K
36,6.70614e-11,Si 9      296.213A,-18.178,-18.178,t,0.005196555030502304,1e6K
37,5.71799e-11,Si10      347.403A,-18.192,-18.192,t,0.005031709164878389,1e6K
38,2.6433e-10,Mg 8      75.1501A,-18.198,-18.198,t,0.004962671526982103,1e6K
39,8.82771e-11,Si 9      225.024A,-18.225,-18.225,t,0.004663538116580477,1e6K
40,1.1759e-10,Fe 8      168.930A,-18.243,-18.243,t,0.004474201414145965,1e6K
41,5.888e-10,C  6      33.7372A,-18.252,-18.252,t,0.004382435477857408,1e6K
42,6.83355e-11,Si 9      290.690A,-18.259,-18.259,t,0.004312365180493275,1e6K
43,6.783e-11,Si 9      292.857A,-18.266,-18.266,t,0.00424341522970302,1e6K
44,1.0452899999999999e-10,Fe10      190.037A,-18.271,-18.271,t,0.0041948412572372805,1e6K
45,8.81545e-11,Cr10      225.337A,-18.289,-18.289,t,0.004024533351302532,1e6K
46,8.11096e-11,Fe 9      244.909A,-18.305999999999997,-18.305999999999997,t,0.003870040685377109,1e6K
47,1.1008799999999999e-10,Fe10      180.441A,-18.33,-18.33,t,0.003661976312501356,1e6K
48,7.21417e-11,Si 7      275.353A,-18.389,-18.389,t,0.0031968004725291517,1e6K
49,1.0004600000000001e-10,S  8      198.554A,-18.405,-18.405,t,0.003081169078158407,1e6K
50,7.74812e-11,Si10      256.378A,-18.423,-18.423,t,0.002956075559392561,1e6K
51,5.86e-11,Mg 8      338.984A,-18.428,-18.428,t,0.0029222376422772408,1e6K
52,1.91443e-11,O  6      1037.62A,-18.434,-18.434,t,0.0028821430387173568,1e6K
53,5.63258e-11,Fe11      352.671A,-18.454,-18.454,t,0.002752425233828371,1e6K
54,7.68825e-11,Si10      258.374A,-18.457,-18.457,t,0.0027334776717936955,1e6K
55,5.74551e-11,Fe10      345.739A,-18.468,-18.468,t,0.0026651124049307065,1e6K
56,1.6030100000000001e-10,Fe 8      123.920A,-18.483,-18.483,t,0.002574634181389961,1e6K
57,7.60925e-11,Si10      261.057A,-18.509,-18.509,t,0.0024250211503033074,1e6K
58,7.51785e-11,S 10      264.231A,-18.515,-18.515,t,0.0023917486127659512,1e6K
59,4.78984e-10,C  5      41.4721A,-18.521,-18.521,t,0.002358932591557962,1e6K
60,1.5170500000000002e-10,Fe 8      130.941A,-18.522000000000002,-18.522000000000002,t,0.0023535071971504734,1e6K
61,6.54886e-11,Si11      303.327A,-18.528,-18.528,t,0.0023212158678349386,1e6K
62,2.08617e-10,Fe10      95.2200A,-18.53,-18.53,t,0.002310550849685211,1e6K
63,2.73126e-10,Fe 9      72.7299A,-18.55,-18.55,t,0.0022065589310749077,1e6K
64,1.63403e-11,H  1      1215.67A,-18.559,-18.559,t,0.0021613023752019935,1e6K
65,1.1334100000000001e-10,Fe10      175.263A,-18.564,-18.564,t,0.0021365621514953283,1e6K
66,5.9256e-11,Mg 8      335.231A,-18.578,-18.578,t,0.002068785819818822,1e6K
67,8.6808e-11,S  9      228.832A,-18.58,-18.58,t,0.0020592806123876806,1e6K
68,2.36314e-10,Mg 7      84.0598A,-18.59,-18.59,t,0.0020124056628179096,1e6K
69,7.30331e-11,Si10      271.992A,-18.599,-18.599,t,0.0019711311933098955,1e6K
70,2.92166e-10,Fe 9      67.9902A,-18.605,-18.605,t,0.0019440862594493169,1e6K
71,3.5927899999999996e-10,Si 9      55.2899A,-18.617,-18.617,t,0.001891104511662266,1e6K
72,2.5648200000000005e-10,Fe10      77.4497A,-18.62,-18.62,t,0.0018780862397730286,1e6K
73,4.933080000000001e-10,C  5      40.2678A,-18.642,-18.642,t,0.0017853177824281477,1e6K
74,4.6289e-11,Mg 7      429.140A,-18.642,-18.642,t,0.0017853177824281477,1e6K
75,2.81342e-11,Mg 9      706.061A,-18.642,-18.642,t,0.0017853177824281477,1e6K
76,8.61758e-11,Fe 9      230.511A,-18.662,-18.662,t,0.0017049652459111136,1e6K
77,2.5553400000000003e-10,Mg 9      77.7369A,-18.67,-18.67,t,0.0016738461230937877,1e6K
78,7.16445e-11,Si10      277.264A,-18.673,-18.673,t,0.0016623234474316153,1e6K
79,7.65499e-11,S 10      259.497A,-18.674,-18.674,t,0.0016585002095962447,1e6K
80,8.98795e-10,O  7      22.1012A,-18.68,-18.68,t,0.0016357447336398383,1e6K
81,4.54917e-11,Mg 8      436.661A,-18.680999999999997,-18.680999999999997,t,0.001631982625149881,1e6K
82,3.1162200000000002e-12,Fe10      6374.54A,-18.701,-18.701,t,0.0015585313075339251,1e6K
83,9.55381e-11,Ni11      207.922A,-18.73,-18.73,t,0.0014578590284038372,1e6K
84,7.13512e-11,Mg 7      278.404A,-18.73,-18.73,t,0.0014578590284038372,1e6K
85,9.80426e-11,S  8      202.610A,-18.733,-18.733,t,0.0014478231974432002,1e6K
86,9.07314e-11,Fe 9      218.937A,-18.738,-18.738,t,0.0014312501023485832,1e6K
87,7.73177e-11,Fe11      256.920A,-18.739,-18.739,t,0.0014279583184592132,1e6K
88,5.96907e-11,Al10      332.790A,-18.739,-18.739,t,0.0014279583184592132,1e6K
89,8.87826e-11,Si 9      223.743A,-18.742,-18.742,t,0.0014181283225380148,1e6K
90,2.8499900000000004e-10,Mg 8      69.7000A,-18.743,-18.743,t,0.0014148667179047555,1e6K
91,2.02162e-10,Ne 8      98.2601A,-18.775,-18.775,t,0.001314363622707168,1e6K
92,7.74994e-11,He 2      256.317A,-18.779,-18.779,t,0.001302313464583243,1e6K
93,1.21517e-10,Fe 7      163.470A,-18.78,-18.78,t,0.0012993182267316686,1e6K
94,2.12613e-10,Fe10      93.4300A,-18.781,-18.781,t,0.0012963298777359995,1e6K
95,1.0136399999999998e-10,Fe 8      195.972A,-18.782,-18.782,t,0.0012933484017522857,1e6K
96,7.72157e-11,Fe10      257.259A,-18.787,-18.787,t,0.0012785435650218308,1e6K
97,2.61651e-10,Fe10      75.9198A,-18.788,-18.788,t,0.001275602996422192,1e6K
98,3.56143e-11,Ca10      557.766A,-18.791,-18.791,t,0.0012668218071607094,1e6K
99,8.97865e-11,S  9      221.241A,-18.791,-18.791,t,0.0012668218071607094,1e6K
100,2.6286200000000003e-10,Fe10      75.5698A,-18.795,-18.795,t,0.0012552075150216123,1e6K
101,5.40253e-11,Mg 7      367.688A,-18.812,-18.812,t,0.001207022958364232,1e6K
102,5.64235e-11,Fe 9      352.060A,-18.815,-18.815,t,0.001198713870764031,1e6K
103,4.60685e-11,Mg 7      431.194A,-18.816,-18.816,t,0.0011959569053662602,1e6K
104,5.15945e-11,Al 9      385.011A,-18.817999999999998,-18.817999999999998,t,0.001190461982520546,1e6K
105,3.9800599999999997e-10,Si 8      49.9099A,-18.820999999999998,-18.820999999999998,t,0.0011822668998761549,1e6K
106,5.43397e-11,Fe10      365.561A,-18.833,-18.833,t,0.0011500468446179277,1e6K
107,8.79517e-11,Fe10      225.856A,-18.837,-18.837,t,0.0011395031517705684,1e6K
108,9.83173e-11,Fe13      202.044A,-18.837,-18.837,t,0.0011395031517705684,1e6K
109,3.1656000000000004e-10,Mg 9      62.7511A,-18.842,-18.842,t,0.0011264593670541332,1e6K
110,9.14989e-11,Fe 9      217.101A,-18.842,-18.842,t,0.0011264593670541332,1e6K
111,2.86108e-10,Si 8      69.4300A,-18.847,-18.847,t,0.0011135648933066535,1e6K
112,1.1320399999999999e-10,Fe10      175.475A,-18.848,-18.848,t,0.001111003765122609,1e6K
113,3.353219999999999e-10,Si 8      59.2400A,-18.86,-18.86,t,0.0010807258281287722,1e6K
114,3.6562499999999997e-10,S  8      54.3301A,-18.861,-18.861,t,0.0010782402276987547,1e6K
115,6.37145e-11,Mg 8      311.773A,-18.863,-18.863,t,0.0010732861638576873,1e6K
116,7.13412e-11,Si 7      278.443A,-18.877,-18.877,t,0.0010392392258949826,1e6K
117,1.08961e-10,Fe10      182.307A,-18.878,-18.878,t,0.0010368490420023223,1e6K
118,9.43183e-11,Cr 9      210.611A,-18.881,-18.881,t,0.0010297114234023767,1e6K
119,1.3055500000000002e-10,Ni12      152.154A,-18.882,-18.882,t,0.0010273431528473606,1e6K
120,4.83125e-11,Na 8      411.166A,-18.886,-18.886,t,0.0010179244142080233,1e6K
121,9.19566e-10,O  7      21.6020A,-18.891,-18.891,t,0.0010062723297921954,1e6K
