,#enr,ID,I(intrinsic),I(emergent),type,fractional_emission,constant_temperature
0,1.1611700000000001e-10,Fe 9      171.073A,-17.795,-17.795,t,0.14131907605071983,1e6K
1,1.13816e-10,Fe10      174.531A,-18.067999999999998,-18.067999999999998,t,0.0753703946559185,1e6K
2,1.1129799999999999e-10,Fe11      178.480A,-18.09,-18.09,t,0.07164745845968157,1e6K
3,1.1207700000000002e-10,Fe10      177.240A,-18.334,-18.334,t,0.04085082101342945,1e6K
4,5.39691e-11,Mg 9      368.071A,-18.354,-18.354,t,0.03901223120071384,1e6K
5,1.0269000000000001e-10,Fe12      193.440A,-18.418,-18.418,t,0.03366671862674132,1e6K
6,8.21731e-11,Fe 9      241.739A,-18.597,-18.597,t,0.022294656700111513,1e6K
7,1.05561e-10,Fe11      188.180A,-18.641,-18.641,t,0.020146554793875296,1e6K
8,6.21075e-11,Si 8      319.840A,-18.750999999999998,-18.750999999999998,t,0.015638705068747667,1e6K
9,1.07645e-10,Fe10      184.537A,-18.753,-18.753,t,0.015566851745794122,1e6K
10,6.53902e-11,He 2      303.784A,-18.753,-18.753,t,0.015566851745794122,1e6K
11,3.25757e-11,Mg10      609.794A,-18.816,-18.816,t,0.013464827356449346,1e6K
12,1.0180700000000001e-10,Fe12      195.119A,-18.859,-18.859,t,0.012195533102202024,1e6K
13,2.57843e-11,Ne 8      770.410A,-18.889,-18.889,t,0.01138153371814217,1e6K
14,5.80918e-11,Si 9      341.949A,-18.922,-18.922,t,0.010548744885771786,1e6K
15,6.28189e-11,Si 8      316.218A,-18.924,-18.924,t,0.010500277805556476,1e6K
16,1.0651799999999999e-10,Fe11      186.490A,-18.933,-18.933,t,0.010284916954551792,1e6K
17,1.33879e-10,Ni11      148.377A,-18.945999999999998,-18.945999999999998,t,0.009981614416684683,1e6K
18,8.75085e-11,Si 9      227.000A,-18.991,-18.991,t,0.008999135464794394,1e6K
19,5.71799e-11,Si10      347.403A,-19.032,-19.032,t,0.008188432801632018,1e6K
20,6.54886e-11,Si11      303.327A,-19.055999999999997,-19.055999999999997,t,0.007748199410250876,1e6K
21,1.1860299999999998e-10,Fe 8      167.486A,-19.08,-19.08,t,0.0073316342156518844,1e6K
22,5.75863e-11,Si 9      344.951A,-19.088,-19.088,t,0.0071978168101911304,1e6K
23,8.83941e-11,S  9      224.726A,-19.101,-19.101,t,0.0069855529566976585,1e6K
24,3.17861e-11,Mg10      624.943A,-19.121,-19.121,t,0.006671151282906392,1e6K
25,2.3950400000000003e-10,Fe 9      82.9401A,-19.14,-19.14,t,0.006385586456708965,1e6K
26,7.72146e-11,Fe10      257.263A,-19.146,-19.146,t,0.006297972925976539,1e6K
27,6.70614e-11,Si 9      296.213A,-19.165,-19.165,t,0.00602838234592021,1e6K
28,1.0645500000000001e-10,Fe 8      186.599A,-19.178,-19.178,t,0.005850605153082289,1e6K
29,4.61476e-11,Mg 8      430.455A,-19.180999999999997,-19.180999999999997,t,0.005810329870500281,1e6K
30,2.54566e-11,Ne 8      780.325A,-19.192,-19.192,t,0.005665011415457545,1e6K
31,1.92821e-10,Fe 9      103.020A,-19.198,-19.198,t,0.005587284544932399,1e6K
32,8.82771e-11,Si 9      225.024A,-19.22,-19.22,t,0.005311299471934413,1e6K
33,6.3191e-11,Si 8      314.356A,-19.224,-19.224,t,0.005262605185684687,1e6K
34,6.33142e-11,Mg 8      313.744A,-19.241,-19.241,t,0.005060585762839947,1e6K
35,6.783e-11,Si 9      292.857A,-19.253,-19.253,t,0.004922670751487789,1e6K
36,1.0452899999999999e-10,Fe10      190.037A,-19.27,-19.27,t,0.004733700637070805,1e6K
37,7.51785e-11,S 10      264.231A,-19.27,-19.27,t,0.004733700637070805,1e6K
38,7.74812e-11,Si10      256.378A,-19.273,-19.273,t,0.004701114071095414,1e6K
39,7.68825e-11,Si10      258.374A,-19.273,-19.273,t,0.004701114071095414,1e6K
40,9.83173e-11,Fe13      202.044A,-19.312,-19.312,t,0.004297350622050418,1e6K
41,6.83355e-11,Si 9      290.690A,-19.317,-19.317,t,0.004248159256253872,1e6K
42,6.30586e-11,Mg 8      315.016A,-19.317999999999998,-19.317999999999998,t,0.0042383887610928815,1e6K
43,7.60925e-11,Si10      261.057A,-19.324,-19.324,t,0.0041802358871957535,1e6K
44,1.1008799999999999e-10,Fe10      180.441A,-19.33,-19.33,t,0.004122880900640586,1e6K
45,6.26584e-11,Mg 8      317.028A,-19.332,-19.332,t,0.0041039379835927595,1e6K
46,8.81545e-11,Cr10      225.337A,-19.349,-19.349,t,0.003946397154747901,1e6K
47,1.1759e-10,Fe 8      168.930A,-19.354,-19.354,t,0.0039012231200713844,1e6K
48,5.888e-10,C  6      33.7372A,-19.371,-19.371,t,0.003751464052974878,1e6K
49,5.63258e-11,Fe11      352.671A,-19.375,-19.375,t,0.003717070423804391,1e6K
50,4.26991e-11,Ne 7      465.220A,-19.385,-19.385,t,0.0036324595710556275,1e6K
51,8.11096e-11,Fe 9      244.909A,-19.386,-19.386,t,0.0036241051458750636,1e6K
52,7.65499e-11,S 10      259.497A,-19.429000000000002,-19.429000000000002,t,0.003282470179701951,1e6K
53,1.92501e-11,O  6      1031.91A,-19.436,-19.436,t,0.0032299871111564796,1e6K
54,7.30331e-11,Si10      271.992A,-19.451,-19.451,t,0.0031203318878584812,1e6K
