,#enr,ID,I(intrinsic),I(emergent),type,fractional_emission,constant_temperature
0,6.53902e-11,He 2      303.784A,-11.581,-11.581,t,0.26870977900464516,1e4.5K
1,1.63403e-11,H  1      1215.67A,-11.705,-11.705,t,0.20196842174646354,1e4.5K
2,1.28308e-11,C  4      1548.19A,-12.245,-12.245,t,0.05824832909535626,1e4.5K
3,2.03317e-11,C  3      977.020A,-12.439,-12.439,t,0.037263485230956815,1e4.5K
4,1.28094e-11,C  4      1550.78A,-12.547,-12.547,t,0.029059187806138833,1e4.5K
5,1.04183e-11,C  3      1906.68A,-12.612,-12.612,t,0.025019779144644497,1e4.5K
6,1.04071e-11,C  3      1908.73A,-12.794,-12.794,t,0.016454453843377136,1e4.5K
7,3.58232e-11,O  4      554.514A,-12.852,-12.852,t,0.014397380143183728,1e4.5K
8,7.674639999999999e-14,O  4      25.8832m,-12.863,-12.863,t,0.014037296449882228,1e4.5K
9,7.74994e-11,He 2      256.317A,-12.913,-12.913,t,0.01251075362981901,1e4.5K
10,3.96746e-12,O  3      5006.84A,-12.92,-12.92,t,0.012310720513183333,1e4.5K
11,1.21093e-11,He 2      1640.43A,-12.937999999999999,-12.937999999999999,t,0.01181091303476427,1e4.5K
12,3.57748e-11,O  4      555.264A,-12.940999999999999,-12.940999999999999,t,0.011729607281328389,1e4.5K
13,1.63654e-11,O  5      1213.81A,-13.013,-13.013,t,0.009937644845844541,1e4.5K
14,3.0268200000000002e-12,H  1      6562.81A,-13.056,-13.056,t,0.009000848913029385,1e4.5K
15,3.25738e-11,O  4      609.830A,-13.071,-13.071,t,0.00869527800408653,1e4.5K
16,1.41406e-11,O  4      1404.78A,-13.074000000000002,-13.074000000000002,t,0.008635420131339843,1e4.5K
17,1.41772e-11,O  4      1401.16A,-13.081,-13.081,t,0.008497349312151714,1e4.5K
18,1.33919e-11,N  4      1483.32A,-13.125,-13.125,t,0.007678625233960448,1e4.5K
19,5.7981e-12,Ne 5      3426.03A,-13.172,-13.172,t,0.006891019387136144,1e4.5K
20,1.63045e-11,O  5      1218.34A,-13.175999999999998,-13.175999999999998,t,0.006827842141649907,1e4.5K
21,2.51413e-11,O  4      790.114A,-13.205,-13.205,t,0.006386802281483071,1e4.5K
22,2.59616e-11,N  4      765.147A,-13.217,-13.217,t,0.006212744188125038,1e4.5K
23,8.19397e-12,Ne 4      2424.28A,-13.261,-13.261,t,0.005614143015970494,1e4.5K
24,1.6035e-11,N  5      1238.82A,-13.272,-13.272,t,0.005473731265234657,1e4.5K
25,1.33633e-11,N  4      1486.50A,-13.307,-13.307,t,0.005049908065229184,1e4.5K
26,3.15443e-11,O  5      629.732A,-13.359000000000002,-13.359000000000002,t,0.004480056300307044,1e4.5K
27,1.63475e-11,He 2      1215.13A,-13.374,-13.374,t,0.004327962326835483,1e4.5K
28,8.206239999999999e-14,Ne 5      24.2065m,-13.380999999999998,-13.380999999999998,t,0.004258762994921933,1e4.5K
29,2.38264e-11,O  3      833.715A,-13.392000000000001,-13.392000000000001,t,0.004152249789543123,1e4.5K
30,4.00581e-12,O  3      4958.91A,-13.395,-13.395,t,0.004123665903047736,1e4.5K
31,2.5218e-11,O  4      787.710A,-13.397,-13.397,t,0.004104719379241487,1e4.5K
32,1.92501e-11,O  6      1031.91A,-13.411,-13.411,t,0.0039745088810859575,1e4.5K
33,8.20284e-12,Ne 4      2421.66A,-13.418,-13.418,t,0.003910960878934843,1e4.5K
34,2.82226e-11,O  3      703.851A,-13.443,-13.443,t,0.0036921851544871897,1e4.5K
35,1.38691e-13,Ne 5      14.3228m,-13.455,-13.455,t,0.003591562858697935,1e4.5K
36,3.90896e-11,O  3      508.178A,-13.479000000000001,-13.479000000000001,t,0.00339847024428114,1e4.5K
37,2.51385e-11,O  4      790.201A,-13.49,-13.49,t,0.003313473272264994,1e4.5K
38,1.41913e-11,O  4      1399.77A,-13.508,-13.508,t,0.0031789483499222084,1e4.5K
39,1.41145e-11,O  4      1407.38A,-13.517999999999999,-13.517999999999999,t,0.0031065866510400406,1e4.5K
40,1.59836e-11,N  5      1242.80A,-13.569,-13.569,t,0.002762380322827372,1e4.5K
41,1.19224e-11,O  3      1666.15A,-13.571,-13.571,t,0.0027496883381276332,1e4.5K
42,4.0862199999999995e-12,H  1      4861.33A,-13.573,-13.573,t,0.002737054667800559,1e4.5K
43,1.89048e-13,S  4      10.5076m,-13.61,-13.61,t,0.0025135265197987976,1e4.5K
44,5.9368e-12,Ne 5      3345.99A,-13.619000000000002,-13.619000000000002,t,0.0024619740542020903,1e4.5K
45,2.82609e-11,O  3      702.896A,-13.652000000000001,-13.652000000000001,t,0.0022818309778206668,1e4.5K
46,2.89647e-11,N  3      685.817A,-13.686,-13.686,t,0.002110004938426444,1e4.5K
47,1.83092e-11,He 2      1084.94A,-13.698,-13.698,t,0.0020525014460100076,1e4.5K
48,3.91279e-11,O  3      507.680A,-13.700999999999999,-13.700999999999999,t,0.002038372125439719,1e4.5K
49,1.91443e-11,O  6      1037.62A,-13.704,-13.704,t,0.002024340070428065,1e4.5K
50,1.48724e-11,C  2      1335.66A,-13.713,-13.713,t,0.0019828208260458365,1e4.5K
51,2.00345e-11,N  3      991.511A,-13.764000000000001,-13.764000000000001,t,0.0017631264950319706,1e4.5K
52,7.1384100000000005e-12,Mg 5      2782.76A,-13.773,-13.773,t,0.0017269647448925611,1e4.5K
53,2.08428e-12,S  3      9530.62A,-13.777999999999999,-13.777999999999999,t,0.0017071963429269761,1e4.5K
54,2.89428e-11,N  3      686.336A,-13.783,-13.783,t,0.001687654227987468,1e4.5K
55,1.64645e-11,Si 3      1206.50A,-13.79,-13.79,t,0.001660670503024402,1e4.5K
56,1.13532e-11,N  3      1749.67A,-13.82,-13.82,t,0.0015498278891542218,1e4.5K
57,8.70474e-11,He 2      228.203A,-13.839,-13.839,t,0.0014834860670258237,1e4.5K
58,8.17377e-11,He 2      243.027A,-13.856,-13.856,t,0.001426538416863126,1e4.5K
59,1.91554e-11,C  2      1037.02A,-13.862,-13.862,t,0.0014069655760169245,1e4.5K
60,2.59898e-13,Ne 6      7.64318m,-13.867,-13.867,t,0.0013908601742473106,1e4.5K
61,1.0551e-11,Si 3      1882.71A,-13.867,-13.867,t,0.0013908601742473106,1e4.5K
62,4.23944e-12,He 2      4685.64A,-13.873,-13.873,t,0.0013717768572415782,1e4.5K
63,1.13371e-11,N  3      1752.16A,-13.878,-13.878,t,0.0013560742574049297,1e4.5K
64,1.42525e-11,Si 4      1393.75A,-13.878,-13.878,t,0.0013560742574049297,1e4.5K
65,2.59887e-11,N  3      764.351A,-13.892999999999999,-13.892999999999999,t,0.0013100367283414944,1e4.5K
66,4.57658e-12,H  1      4340.46A,-13.911,-13.911,t,0.0012568500644798946,1e4.5K
67,3.26344e-12,Fe 7      6086.97A,-13.923,-13.923,t,0.0012225974109267158,1e4.5K
68,2.64781e-11,S  4      750.221A,-13.94,-13.94,t,0.0011756646818672101,1e4.5K
69,3.48647e-11,Ne 5      569.759A,-13.943,-13.943,t,0.0011675714631240177,1e4.5K
70,4.69921e-12,Fe 5      4227.19A,-13.945,-13.945,t,0.001162206959538694,1e4.5K
71,1.93749e-11,He 2      1025.27A,-13.953,-13.953,t,0.0011409942918906254,1e4.5K
72,1.42174e-11,O  4      1397.20A,-13.96,-13.96,t,0.0011227510548304323,1e4.5K
73,2.0893200000000002e-13,Fe 7      9.50763m,-13.962,-13.962,t,0.0011175924823153564,1e4.5K
74,3.8603599999999995e-12,Fe 6      5145.76A,-13.963,-13.963,t,0.0011150220909336385,1e4.5K
75,3.83776e-12,Fe 6      5176.05A,-13.966,-13.966,t,0.0011073463328500617,1e4.5K
76,5.28461e-12,Fe 7      3758.92A,-13.972000000000001,-13.972000000000001,t,0.001092152971578961,1e4.5K
77,3.99488e-12,Fe 6      4972.48A,-13.979000000000001,-13.979000000000001,t,0.0010746906532237224,1e4.5K
78,4.11285e-11,Ne 5      482.985A,-14.027000000000001,-14.027000000000001,t,0.0009622401447619979,1e4.5K
79,1.19607e-11,O  3      1660.81A,-14.037,-14.037,t,0.0009403368849593323,1e4.5K
80,1.0159400000000001e-13,Fe 6      19.5527m,-14.043,-14.043,t,0.0009274349792177482,1e4.5K
81,2.63538e-11,S  4      753.760A,-14.043,-14.043,t,0.0009274349792177482,1e4.5K
82,1.0499e-11,Si 3      1892.03A,-14.054,-14.054,t,0.0009042394943939425,1e4.5K
83,3.5428000000000003e-13,Mg 5      5.60700m,-14.055,-14.055,t,0.000902159801267711,1e4.5K
84,1.41282e-11,S  4      1406.02A,-14.059000000000001,-14.059000000000001,t,0.0008938887504941561,1e4.5K
85,1.73398e-11,Ne 5      1145.60A,-14.061,-14.061,t,0.0008897817047514726,1e4.5K
86,3.17545e-11,He 1      625.563A,-14.089,-14.089,t,0.0008342255208327208,1e4.5K
87,3.00315e-11,S  4      661.455A,-14.091,-14.091,t,0.0008303926027297915,1e4.5K
88,3.47238e-12,Fe 7      5720.71A,-14.097000000000001,-14.097000000000001,t,0.0008189991890922971,1e4.5K
89,5.5275e-11,Ne 5      359.375A,-14.097000000000001,-14.097000000000001,t,0.0008189991890922971,1e4.5K
90,2.97796e-11,S  3      667.049A,-14.099,-14.099,t,0.0008152362296289822,1e4.5K
91,2.2488299999999997e-14,O  3      88.3323m,-14.117,-14.117,t,0.0007821381535407126,1e4.5K
92,1.40198e-11,S  4      1416.89A,-14.124,-14.124,t,0.0007696326293235685,1e4.5K
93,5.53896e-12,Fe 7      3586.32A,-14.126,-14.126,t,0.0007660964885991818,1e4.5K
94,4.55272e-12,O  3      4363.21A,-14.139000000000001,-14.139000000000001,t,0.0007435042780572737,1e4.5K
95,1.85135e-11,S  4      1072.97A,-14.159,-14.159,t,0.0007100410732199172,1e4.5K
96,2.00174e-11,He 2      992.360A,-14.164000000000001,-14.164000000000001,t,0.000701913300265082,1e4.5K
97,2.00692e-11,N  3      989.799A,-14.165,-14.165,t,0.0007002989444723751,1e4.5K
98,1.2404e-11,Ne 4      1601.45A,-14.165999999999999,-14.165999999999999,t,0.0006986883015949563,1e4.5K
99,6.20175e-12,He 2      3203.04A,-14.168,-14.168,t,0.000695478120447756,1e4.5K
