,#enr,ID,I(intrinsic),I(emergent),type,fractional_emission,constant_temperature
0,1.63403e-11,H  1      1215.67A,-11.009,-11.009,t,0.4902326259696904,1e4K
1,6.53902e-11,He 2      303.784A,-11.168,-11.168,t,0.3399399537986527,1e4K
2,7.74994e-11,He 2      256.317A,-12.337,-12.337,t,0.023035742278922203,1e4K
3,1.21093e-11,He 2      1640.43A,-12.557,-12.557,t,0.013880407332502922,1e4K
4,3.0268200000000002e-12,H  1      6562.81A,-12.684000000000001,-12.684000000000001,t,0.010361012819572774,1e4K
5,7.674639999999999e-14,O  4      25.8832m,-12.729000000000001,-12.729000000000001,t,0.00934119011449213,1e4K
6,3.58232e-11,O  4      554.514A,-12.855,-12.855,t,0.006988793542139319,1e4K
7,3.57748e-11,O  4      555.264A,-12.942,-12.942,t,0.0057200814257848485,1e4K
8,1.63475e-11,He 2      1215.13A,-13.02,-13.02,t,0.004779717303914326,1e4K
9,3.25738e-11,O  4      609.830A,-13.095,-13.095,t,0.004021630917950975,1e4K
10,8.206239999999999e-14,Ne 5      24.2065m,-13.105,-13.105,t,0.003930087421968378,1e4K
11,8.17377e-11,He 2      243.027A,-13.175,-13.175,t,0.0033450468982979984,1e4K
12,1.38691e-13,Ne 5      14.3228m,-13.200999999999999,-13.200999999999999,t,0.0031506648733878985,1e4K
13,4.0862199999999995e-12,H  1      4861.33A,-13.206,-13.206,t,0.0031145995108145135,1e4K
14,8.70474e-11,He 2      228.203A,-13.255,-13.255,t,0.002782288822643636,1e4K
15,3.90896e-11,O  3      508.178A,-13.273,-13.273,t,0.002669329653504033,1e4K
16,2.82226e-11,O  3      703.851A,-13.274000000000001,-13.274000000000001,t,0.0026631903656644004,1e4K
17,2.38264e-11,O  3      833.715A,-13.302,-13.302,t,0.0024969061040579915,1e4K
18,1.89048e-13,S  4      10.5076m,-13.305,-13.305,t,0.002479717523340181,1e4K
19,2.51413e-11,O  4      790.114A,-13.323,-13.323,t,0.0023790425578736913,1e4K
20,1.83092e-11,He 2      1084.94A,-13.356,-13.356,t,0.0022049675937260314,1e4K
21,3.96746e-12,O  3      5006.84A,-13.399000000000001,-13.399000000000001,t,0.001997111033561719,1e4K
22,2.03317e-11,C  3      977.020A,-13.401,-13.401,t,0.001987935141859848,1e4K
23,3.17545e-11,He 1      625.563A,-13.411,-13.411,t,0.0019426842134715138,1e4K
24,1.28308e-11,C  4      1548.19A,-13.419,-13.419,t,0.001907226230513051,1e4K
25,4.23944e-12,He 2      4685.64A,-13.442,-13.442,t,0.0018088485707103516,1e4K
26,2.82609e-11,O  3      702.896A,-13.482999999999999,-13.482999999999999,t,0.001645895322671232,1e4K
27,3.91279e-11,O  3      507.680A,-13.495,-13.495,t,0.0016010401057559318,1e4K
28,4.57658e-12,H  1      4340.46A,-13.552999999999999,-13.552999999999999,t,0.001400884116024859,1e4K
29,2.89647e-11,N  3      685.817A,-13.607999999999999,-13.607999999999999,t,0.0012342473716385309,1e4K
30,1.93749e-11,He 2      1025.27A,-13.617,-13.617,t,0.0012089329400369437,1e4K
31,2.89428e-11,N  3      686.336A,-13.700999999999999,-13.700999999999999,t,0.0009963277143791786,1e4K
32,2.2488299999999997e-14,O  3      88.3323m,-13.75,-13.75,t,0.0008900250108503779,1e4K
33,2.00345e-11,N  3      991.511A,-13.751,-13.751,t,0.000887978010129092,1e4K
34,6.20175e-12,He 2      3203.04A,-13.761,-13.761,t,0.0008677651628884249,1e4K
35,1.0159400000000001e-13,Fe 6      19.5527m,-13.770999999999999,-13.770999999999999,t,0.0008480124162233512,1e4K
36,1.0593799999999999e-12,H  1      1.87510m,-13.798,-13.798,t,0.0007968970351733233,1e4K
37,4.84294e-12,H  1      4101.73A,-13.823,-13.823,t,0.0007523193133353813,1e4K
38,2.00174e-11,He 2      992.360A,-13.829,-13.829,t,0.000741997105386845,1e4K
39,2.59887e-11,N  3      764.351A,-13.843,-13.843,t,0.0007184593665560274,1e4K
40,2.17522e-11,H  1      913.215A,-13.850999999999999,-13.850999999999999,t,0.0007053460052598223,1e4K
41,8.36994e-11,He 2      237.331A,-13.864,-13.864,t,0.0006845453284614445,1e4K
42,4.00581e-12,O  3      4958.91A,-13.874,-13.874,t,0.0006689631744039449,1e4K
43,2.64781e-11,S  4      750.221A,-13.934000000000001,-13.934000000000001,t,0.000582642567927275,1e4K
44,1.34519e-13,Fe 6      14.7670m,-13.947000000000001,-13.947000000000001,t,0.0005654604195149276,1e4K
45,1.28094e-11,C  4      1550.78A,-13.969000000000001,-13.969000000000001,t,0.0005375293854137819,1e4K
46,1.48724e-11,C  2      1335.66A,-13.977,-13.977,t,0.0005277183684427777,1e4K
47,3.83481e-14,O  3      51.8004m,-14.007,-14.007,t,0.0004924954369587943,1e4K
48,2.04344e-11,He 2      972.108A,-14.009,-14.009,t,0.0004902326259696904,1e4K
49,7.26772e-12,He 2      2733.24A,-14.024000000000001,-14.024000000000001,t,0.00047358965922750327,1e4K
50,2.63538e-11,S  4      753.760A,-14.026,-14.026,t,0.00047141371239672154,1e4K
51,3.00315e-11,S  4      661.455A,-14.04,-14.04,t,0.0004564594588516553,1e4K
52,5.00355e-12,H  1      3970.07A,-14.043,-14.043,t,0.00045331721403911354,1e4K
53,2.0893200000000002e-13,Fe 7      9.50763m,-14.046,-14.046,t,0.00045019660028771096,1e4K
54,8.64663e-11,He 2      229.736A,-14.050999999999998,-14.050999999999998,t,0.0004450432424184506,1e4K
55,2.59898e-13,Ne 6      7.64318m,-14.056,-14.056,t,0.00043994887454891686,1e4K
56,1.9622400000000003e-12,He 2      1.01233m,-14.062000000000001,-14.062000000000001,t,0.00043391254969413364,1e4K
57,3.5428000000000003e-13,Mg 5      5.60700m,-14.065,-14.065,t,0.00043092551671249167,1e4K
58,8.65814e-11,He 2      229.431A,-14.079,-14.079,t,0.00041725563553064146,1e4K
59,3.46531e-14,N  3      57.3238m,-14.091,-14.091,t,0.00040588426106772594,1e4K
60,1.54973e-12,H  1      1.28180m,-14.093,-14.093,t,0.0004040193922845353,1e4K
61,2.16572e-11,He 2      917.221A,-14.094000000000001,-14.094000000000001,t,0.0004030901734678289,1e4K
62,3.3995e-11,He 1      584.334A,-14.106,-14.107000000000001,t,0.000392104847172607,1e4K
63,8.6671e-11,He 2      229.194A,-14.116,-14.116,t,0.0003831794511742615,1e4K
64,1.91554e-11,C  2      1037.02A,-14.133,-14.133,t,0.0003684700650734843,1e4K
65,3.48647e-11,Ne 5      569.759A,-14.152000000000001,-14.152000000000001,t,0.0003526973617379631,1e4K
66,8.6742e-11,He 2      229.006A,-14.154000000000002,-14.154000000000002,t,0.0003510768645595591,1e4K
67,2.07203e-11,He 2      958.694A,-14.165999999999999,-14.165999999999999,t,0.00034150904533263515,1e4K
68,2.51768e-11,O 4R      789.000A,-14.171,-14.171,t,0.0003375998236169127,1e4K
69,2.08428e-12,S  3      9530.62A,-14.183,-14.183,t,0.00032839929117094456,1e4K
70,8.67994e-11,He 2      228.855A,-14.194,-14.194,t,0.0003201859059254052,1e4K
71,2.10762e-11,He 2      942.508A,-14.2,-14.2,t,0.0003157927906024729,1e4K
72,1.51654e-13,Ar 5      13.0985m,-14.204,-14.204,t,0.00031289758489576173,1e4K
73,4.11285e-11,Ne 5      482.985A,-14.216,-14.216,t,0.0003043702570338704,1e4K
74,8.70355e-11,He 2      228.234A,-14.232000000000001,-14.232000000000001,t,0.00029336088765713106,1e4K
75,8.68463e-11,He 2      228.731A,-14.234000000000002,-14.234000000000002,t,0.0002920130168129605,1e4K
76,1.61403e-13,Fe 6      12.3074m,-14.235,-14.235,t,0.0002913414055113086,1e4K
77,5.1078e-12,H  1      3889.05A,-14.237,-14.237,t,0.00029000281334476413,1e4K
78,5.934930000000001e-14,S  3      33.4704m,-14.24,-14.24,t,0.00028800644801990573,1e4K
79,7.91049e-12,He 2      2511.15A,-14.241,-14.241,t,0.0002873440515707672,1e4K
80,8.68852e-11,He 2      228.629A,-14.270999999999999,-14.270999999999999,t,0.0002681650719368513,1e4K
81,5.5275e-11,Ne 5      359.375A,-14.279000000000002,-14.279000000000002,t,0.00026327050776380823,1e4K
82,3.02816e-12,He 2      6559.91A,-14.295,-14.295,t,0.0002537477564469793,1e4K
83,2.11913e-11,He 2      937.389A,-14.298,-14.298,t,0.0002520009691783016,1e4K
84,2.37898e-11,O 3R      835.000A,-14.300999999999998,-14.300999999999998,t,0.0002502662067086013,1e4K
85,2.09248e-11,He 2      949.324A,-14.304,-14.304,t,0.00024854338625974163,1e4K
86,8.69178e-11,He 2      228.543A,-14.305,-14.305,t,0.00024797175233401804,1e4K
87,8.69454e-11,He 2      228.471A,-14.335,-14.335,t,0.00023142070434188804,1e4K
88,8.70221e-11,He 2      228.269A,-14.337,-14.337,t,0.000230357422789222,1e4K
89,1.8160900000000002e-12,H  1      1.09380m,-14.345999999999998,-14.345999999999998,t,0.00022563278868660127,1e4K
90,2.43455e-11,S  4      815.941A,-14.350999999999999,-14.350999999999999,t,0.00022304999151221444,1e4K
91,8.69689e-11,He 2      228.409A,-14.357999999999999,-14.357999999999999,t,0.0002194836687879458,1e4K
92,8.70067e-11,He 2      228.309A,-14.369000000000002,-14.369000000000002,t,0.00021399430271644082,1e4K
93,8.69892e-11,He 2      228.356A,-14.372,-14.372,t,0.00021252117629834563,1e4K
94,2.12808e-11,He 2      933.444A,-14.387,-14.387,t,0.00020530626916696561,1e4K
95,1.66306e-11,S  3      1194.45A,-14.4,-14.4,t,0.00019925178056452554,1e4K
96,4.12671e-11,Ne 5      481.363A,-14.404000000000002,-14.404000000000002,t,0.00019742502926009518,1e4K
97,5.17927e-12,H  1      3835.38A,-14.405,-14.405,t,0.00019697096429296748,1e4K
98,8.32767e-12,He 2      2385.35A,-14.423,-14.423,t,0.000188974067532975,1e4K
99,4.427e-13,Mg 4      4.48712m,-14.432,-14.432,t,0.00018509820665049603,1e4K
