,#enr,ID,I(intrinsic),I(emergent),type,fractional_emission,constant_temperature
0,6.53902e-11,He 2      303.784A,-11.353,-11.353,t,0.12911682505953304,1e5K
1,2.5218e-11,O  4      787.710A,-11.616,-11.616,t,0.07046652227538658,1e5K
2,3.15443e-11,O  5      629.732A,-11.669,-11.669,t,0.062371018836436816,1e5K
3,2.03317e-11,C  3      977.020A,-11.709000000000001,-11.709000000000001,t,0.05688304524050188,1e5K
4,2.59616e-11,N  4      765.147A,-11.739,-11.739,t,0.05308634661312828,1e5K
5,1.28308e-11,C  4      1548.19A,-11.787,-11.787,t,0.047531644289148064,1e5K
6,3.58515e-11,O  4      554.076A,-11.968,-11.968,t,0.03133161911344529,1e5K
7,3.58232e-11,O  4      554.514A,-12.027000000000001,-12.027000000000001,t,0.02735160641127938,1e5K
8,1.63403e-11,H  1      1215.67A,-12.058,-12.058,t,0.0254672961362387,1e5K
9,1.28094e-11,C  4      1550.78A,-12.09,-12.09,t,0.0236582620727363,1e5K
10,3.57748e-11,O  4      555.264A,-12.145999999999999,-12.145999999999999,t,0.020796145071021357,1e5K
11,2.51385e-11,O  4      790.201A,-12.164000000000001,-12.164000000000001,t,0.019951834714234735,1e5K
12,2.38489e-11,O  3      832.929A,-12.167,-12.167,t,0.019814487250148484,1e5K
13,3.25738e-11,O  4      609.830A,-12.172,-12.172,t,0.01958767269017471,1e5K
14,2.38264e-11,O  3      833.715A,-12.212,-12.212,t,0.0178641698111951,1e5K
15,2.51413e-11,O  4      790.114A,-12.287,-12.287,t,0.015030825688664283,1e5K
16,2.82226e-11,O  3      703.851A,-12.32,-12.32,t,0.013931017518270522,1e5K
17,1.41406e-11,O  4      1404.78A,-12.414000000000001,-12.414000000000001,t,0.011219741173181572,1e5K
18,1.41772e-11,O  4      1401.16A,-12.448,-12.448,t,0.010374874174900515,1e5K
19,1.63654e-11,O  5      1213.81A,-12.45,-12.45,t,0.010327205958036453,1e5K
