,#enr,ID,I(intrinsic),I(emergent),type,fractional_emission,constant_temperature
0,3.15443e-11,O  5      629.732A,-12.665,-12.665,t,0.19641120194935777,1e5K
1,1.92501e-11,O  6      1031.91A,-12.790999999999999,-12.790999999999999,t,0.14694887085724664,1e5K
2,6.53902e-11,He 2      303.784A,-13.039000000000001,-13.039000000000001,t,0.0830168505541761,1e5K
3,1.91443e-11,O  6      1037.62A,-13.092,-13.092,t,0.07347951030449507,1e5K
4,1.63403e-11,H  1      1215.67A,-13.38,-13.38,t,0.03785874849871618,1e5K
5,1.63654e-11,O  5      1213.81A,-13.467,-13.467,t,0.030986052569050047,1e5K
6,4.26991e-11,Ne 7      465.220A,-13.577,-13.577,t,0.024052833962430197,1e5K
7,1.63045e-11,O  5      1218.34A,-13.579,-13.579,t,0.023942321228859774,1e5K
8,3.58232e-11,O  4      554.514A,-13.673,-13.673,t,0.01928262934998643,1e5K
9,2.5218e-11,O  4      787.710A,-13.677,-13.677,t,0.01910584514149344,1e5K
10,3.55557e-11,Ne 6      558.685A,-13.767000000000001,-13.767000000000001,t,0.0155298139681114,1e5K
11,3.57748e-11,O  4      555.264A,-13.775,-13.775,t,0.01524636291867642,1e5K
12,1.6035e-11,N  5      1238.82A,-13.796,-13.796,t,0.014526676104227376,1e5K
13,3.25738e-11,O  4      609.830A,-13.867,-13.867,t,0.012335769714886428,1e5K
14,4.94229e-11,Ne 6      401.928A,-13.875,-13.875,t,0.012110616543157995,1e5K
15,2.59616e-11,N  4      765.147A,-13.94,-13.94,t,0.010427165178762512,1e5K
16,4.92585e-11,Ne 6      403.270A,-13.950999999999999,-13.950999999999999,t,0.010166378000061033,1e5K
17,1.28308e-11,C  4      1548.19A,-13.964,-13.964,t,0.00986657117984446,1e5K
18,2.51413e-11,O  4      790.114A,-14.035,-14.035,t,0.008378499601479928,1e5K
19,3.48647e-11,Ne 5      569.759A,-14.04,-14.04,t,0.00828259170962493,1e5K
20,4.55982e-11,Ne 6      435.641A,-14.065,-14.065,t,0.007819270787307028,1e5K
21,1.59836e-11,N  5      1242.80A,-14.097999999999999,-14.097999999999999,t,0.007247133362755088,1e5K
22,2.57843e-11,Ne 8      770.410A,-14.125,-14.125,t,0.006810300155751632,1e5K
23,2.51385e-11,O  4      790.201A,-14.151,-14.151,t,0.00641455086590035,1e5K
24,3.52959e-11,Ne 6      562.798A,-14.152999999999999,-14.152999999999999,t,0.006385078681794154,1e5K
25,4.11285e-11,Ne 5      482.985A,-14.162,-14.162,t,0.0062541206248639195,1e5K
26,1.28094e-11,C  4      1550.78A,-14.265999999999998,-14.265999999999998,t,0.004922279306044457,1e5K
27,5.5275e-11,Ne 5      359.375A,-14.300999999999998,-14.300999999999998,t,0.00454115424423179,1e5K
28,1.21093e-11,He 2      1640.43A,-14.339,-14.339,t,0.0041606985673696304,1e5K
29,4.12671e-11,Ne 5      481.363A,-14.35,-14.35,t,0.004056637988850974,1e5K
30,3.53019e-11,Ne 6      562.703A,-14.389000000000001,-14.389000000000001,t,0.0037082265014599077,1e5K
31,5.7981e-12,Ne 5      3426.03A,-14.392000000000001,-14.392000000000001,t,0.0036826992497796464,1e5K
32,1.41406e-11,O  4      1404.78A,-14.401,-14.401,t,0.0036071670344313043,1e5K
33,1.9752e-11,Ne 6      1005.69A,-14.402999999999999,-14.402999999999999,t,0.0035905936073647718,1e5K
34,2.54566e-11,Ne 8      780.325A,-14.404000000000002,-14.404000000000002,t,0.0035823354712286597,1e5K
35,1.98807e-11,Ne 6      999.183A,-14.419,-14.419,t,0.0034607183308168438,1e5K
36,2.23881e-11,Ne 7      887.279A,-14.433,-14.433,t,0.0033509369264873466,1e5K
37,1.41772e-11,O  4      1401.16A,-14.435,-14.435,t,0.0033355407698287755,1e5K
38,2.59898e-13,Ne 6      7.64318m,-14.450999999999999,-14.450999999999999,t,0.003214891003442029,1e5K
39,5.54136e-11,Ne 5      358.476A,-14.525,-14.525,t,0.0027112293256263214,1e5K
